bias,positive,negative,sentiment
1.0,3042.0,133.0,1.0
1.0,557.0,5.0,1.0
1.0,1002.0,94.0,1.0
1.0,2991.0,30.0,1.0
1.0,266.0,284.0,1.0
1.0,996.0,522.0,1.0
1.0,3209.0,267.0,1.0
1.0,3630.0,369.0,1.0
1.0,3657.0,663.0,1.0
1.0,2863.0,7.0,1.0
1.0,2903.0,189.0,1.0
1.0,2913.0,48.0,1.0
1.0,3398.0,124.0,1.0
1.0,3291.0,366.0,1.0
1.0,816.0,291.0,1.0
1.0,3244.0,393.0,1.0
1.0,3109.0,140.0,1.0
1.0,3414.0,128.0,1.0
1.0,1040.0,297.0,1.0
1.0,3215.0,371.0,1.0
1.0,3596.0,381.0,1.0
1.0,3519.0,752.0,1.0
1.0,641.0,69.0,1.0
1.0,221.0,149.0,1.0
1.0,2856.0,40.0,1.0
1.0,3092.0,178.0,1.0
1.0,831.0,310.0,1.0
1.0,60.0,39.0,1.0
1.0,3015.0,98.0,1.0
1.0,3678.0,716.0,1.0
1.0,4603.0,697.0,1.0
1.0,2865.0,3.0,1.0
1.0,2911.0,174.0,1.0
1.0,3630.0,369.0,1.0
1.0,2960.0,82.0,1.0
1.0,550.0,6.0,1.0
1.0,2900.0,93.0,1.0
1.0,3333.0,329.0,1.0
1.0,3187.0,130.0,1.0
1.0,3011.0,113.0,1.0
1.0,2957.0,191.0,1.0
1.0,2987.0,268.0,1.0
1.0,77.0,50.0,1.0
1.0,502.0,8.0,1.0
1.0,2901.0,7.0,1.0
1.0,3352.0,96.0,1.0
1.0,2958.0,180.0,1.0
1.0,1463.0,1023.0,1.0
1.0,3088.0,173.0,1.0
1.0,2954.0,94.0,1.0
1.0,2980.0,104.0,1.0
1.0,2944.0,66.0,1.0
1.0,2867.0,23.0,1.0
1.0,551.0,2.0,1.0
1.0,3252.0,166.0,1.0
1.0,3371.0,112.0,1.0
1.0,3100.0,257.0,1.0
1.0,2990.0,270.0,1.0
1.0,2925.0,40.0,1.0
1.0,3376.0,101.0,1.0
1.0,3630.0,369.0,1.0
1.0,2925.0,58.0,1.0
1.0,3076.0,235.0,1.0
1.0,3164.0,333.0,1.0
1.0,4666.0,814.0,1.0
1.0,3417.0,342.0,1.0
1.0,641.0,220.0,1.0
1.0,2851.0,4.0,1.0
1.0,736.0,235.0,1.0
1.0,3972.0,722.0,1.0
1.0,3351.0,96.0,1.0
1.0,3061.0,36.0,1.0
1.0,879.0,128.0,1.0
1.0,2883.0,16.0,1.0
1.0,1338.0,222.0,1.0
1.0,962.0,254.0,1.0
1.0,2983.0,302.0,1.0
1.0,3042.0,87.0,1.0
1.0,3044.0,103.0,1.0
1.0,3070.0,206.0,1.0
1.0,3333.0,597.0,1.0
1.0,3358.0,104.0,1.0
1.0,3745.0,436.0,1.0
1.0,162.0,125.0,1.0
1.0,3045.0,317.0,1.0
1.0,52.0,10.0,1.0
1.0,3378.0,526.0,1.0
1.0,3561.0,567.0,1.0
1.0,2960.0,82.0,1.0
1.0,2938.0,11.0,1.0
1.0,2851.0,8.0,1.0
1.0,2865.0,8.0,1.0
1.0,3074.0,214.0,1.0
1.0,516.0,2.0,1.0
1.0,3256.0,717.0,1.0
1.0,2906.0,26.0,1.0
1.0,3480.0,390.0,1.0
1.0,3351.0,96.0,1.0
1.0,3073.0,327.0,1.0
1.0,1215.0,147.0,1.0
1.0,754.0,262.0,1.0
1.0,643.0,194.0,1.0
1.0,908.0,180.0,1.0
1.0,797.0,218.0,1.0
1.0,3260.0,311.0,1.0
1.0,553.0,33.0,1.0
1.0,549.0,3.0,1.0
1.0,605.0,53.0,1.0
1.0,2901.0,7.0,1.0
1.0,237.0,236.0,1.0
1.0,3202.0,351.0,1.0
1.0,2869.0,34.0,1.0
1.0,3497.0,460.0,1.0
1.0,1494.0,569.0,1.0
1.0,4603.0,697.0,1.0
1.0,499.0,0.0,1.0
1.0,3435.0,165.0,1.0
1.0,3568.0,184.0,1.0
1.0,2874.0,20.0,1.0
1.0,5883.0,97.0,1.0
1.0,1387.0,567.0,1.0
1.0,3105.0,178.0,1.0
1.0,894.0,276.0,1.0
1.0,3600.0,366.0,1.0
1.0,3017.0,116.0,1.0
1.0,798.0,255.0,1.0
1.0,2853.0,6.0,1.0
1.0,2847.0,2.0,1.0
1.0,2924.0,144.0,1.0
1.0,8785.0,305.0,1.0
1.0,2923.0,38.0,1.0
1.0,3420.0,668.0,1.0
1.0,37.0,9.0,1.0
1.0,3087.0,140.0,1.0
1.0,731.0,286.0,1.0
1.0,2932.0,119.0,1.0
1.0,3128.0,219.0,1.0
1.0,2960.0,323.0,1.0
1.0,500.0,1.0,1.0
1.0,2954.0,94.0,1.0
1.0,3007.0,55.0,1.0
1.0,3426.0,188.0,1.0
1.0,2977.0,110.0,1.0
1.0,2885.0,43.0,1.0
1.0,588.0,70.0,1.0
1.0,3192.0,131.0,1.0
1.0,2872.0,7.0,1.0
1.0,3257.0,161.0,1.0
1.0,780.0,217.0,1.0
1.0,700.0,332.0,1.0
1.0,3177.0,478.0,1.0
1.0,582.0,27.0,1.0
1.0,2915.0,79.0,1.0
1.0,853.0,171.0,1.0
1.0,2864.0,5.0,1.0
1.0,3025.0,103.0,1.0
1.0,3109.0,110.0,1.0
1.0,3783.0,422.0,1.0
1.0,715.0,185.0,1.0
1.0,3216.0,316.0,1.0
1.0,4506.0,869.0,1.0
1.0,3031.0,39.0,1.0
1.0,555.0,0.0,1.0
1.0,3009.0,27.0,1.0
1.0,2868.0,14.0,1.0
1.0,2868.0,14.0,1.0
1.0,80.0,70.0,1.0
1.0,791.0,157.0,1.0
1.0,2899.0,7.0,1.0
1.0,607.0,20.0,1.0
1.0,3300.0,328.0,1.0
1.0,3351.0,96.0,1.0
1.0,2977.0,70.0,1.0
1.0,275.0,147.0,1.0
1.0,666.0,162.0,1.0
1.0,231.0,90.0,1.0
1.0,3107.0,287.0,1.0
1.0,87.0,92.0,1.0
1.0,891.0,432.0,1.0
1.0,2860.0,2.0,1.0
1.0,3671.0,1310.0,1.0
1.0,1264.0,444.0,1.0
1.0,3511.0,259.0,1.0
1.0,3061.0,200.0,1.0
1.0,3018.0,233.0,1.0
1.0,1115.0,532.0,1.0
1.0,3168.0,351.0,1.0
1.0,3109.0,83.0,1.0
1.0,4603.0,697.0,1.0
1.0,3096.0,254.0,1.0
1.0,776.0,385.0,1.0
1.0,771.0,379.0,1.0
1.0,3424.0,433.0,1.0
1.0,3109.0,200.0,1.0
1.0,3351.0,96.0,1.0
1.0,3342.0,335.0,1.0
1.0,3016.0,58.0,1.0
1.0,3362.0,428.0,1.0
1.0,639.0,104.0,1.0
1.0,3516.0,872.0,1.0
1.0,3352.0,328.0,1.0
1.0,995.0,913.0,1.0
1.0,1003.0,418.0,1.0
1.0,604.0,35.0,1.0
1.0,3087.0,286.0,1.0
1.0,3319.0,281.0,1.0
1.0,556.0,30.0,1.0
1.0,525.0,32.0,1.0
1.0,2975.0,63.0,1.0
1.0,2896.0,38.0,1.0
1.0,2848.0,2.0,1.0
1.0,3008.0,33.0,1.0
1.0,3611.0,384.0,1.0
1.0,2867.0,6.0,1.0
1.0,2926.0,31.0,1.0
1.0,2959.0,144.0,1.0
1.0,3181.0,356.0,1.0
1.0,534.0,19.0,1.0
1.0,1061.0,101.0,1.0
1.0,2984.0,153.0,1.0
1.0,3039.0,85.0,1.0
1.0,3106.0,170.0,1.0
1.0,2997.0,35.0,1.0
1.0,546.0,35.0,1.0
1.0,2922.0,85.0,1.0
1.0,633.0,50.0,1.0
1.0,3050.0,154.0,1.0
1.0,3352.0,96.0,1.0
1.0,1073.0,487.0,1.0
1.0,3351.0,96.0,1.0
1.0,125.0,19.0,1.0
1.0,1388.0,383.0,1.0
1.0,660.0,11.0,1.0
1.0,3451.0,180.0,1.0
1.0,1237.0,786.0,1.0
1.0,3153.0,426.0,1.0
1.0,2940.0,53.0,1.0
1.0,3189.0,136.0,1.0
1.0,3179.0,351.0,1.0
1.0,2904.0,92.0,1.0
1.0,1153.0,214.0,1.0
1.0,793.0,125.0,1.0
1.0,3473.0,217.0,1.0
1.0,787.0,293.0,1.0
1.0,884.0,130.0,1.0
1.0,3061.0,36.0,1.0
1.0,2850.0,4.0,1.0
1.0,556.0,20.0,1.0
1.0,3351.0,96.0,1.0
1.0,272.0,191.0,1.0
1.0,3006.0,23.0,1.0
1.0,2934.0,32.0,1.0
1.0,3206.0,312.0,1.0
1.0,3316.0,658.0,1.0
1.0,499.0,0.0,1.0
1.0,2864.0,6.0,1.0
1.0,3088.0,295.0,1.0
1.0,3392.0,810.0,1.0
1.0,611.0,23.0,1.0
1.0,3136.0,239.0,1.0
1.0,3483.0,274.0,1.0
1.0,1193.0,301.0,1.0
1.0,3726.0,451.0,1.0
1.0,825.0,148.0,1.0
1.0,2887.0,20.0,1.0
1.0,259.0,106.0,1.0
1.0,3630.0,369.0,1.0
1.0,3355.0,278.0,1.0
1.0,3066.0,216.0,1.0
1.0,3066.0,75.0,1.0
1.0,2941.0,43.0,1.0
1.0,3581.0,722.0,1.0
1.0,50.0,62.0,1.0
1.0,3646.0,479.0,1.0
1.0,3166.0,247.0,1.0
1.0,934.0,660.0,1.0
1.0,2867.0,27.0,1.0
1.0,1334.0,303.0,1.0
1.0,834.0,128.0,1.0
1.0,3524.0,374.0,1.0
1.0,1042.0,704.0,1.0
1.0,712.0,34.0,1.0
1.0,3056.0,256.0,1.0
1.0,605.0,74.0,1.0
1.0,709.0,232.0,1.0
1.0,3104.0,233.0,1.0
1.0,105.0,0.0,1.0
1.0,3350.0,270.0,1.0
1.0,560.0,62.0,1.0
1.0,3120.0,152.0,1.0
1.0,3074.0,92.0,1.0
1.0,2890.0,8.0,1.0
1.0,1047.0,94.0,1.0
1.0,3309.0,303.0,1.0
1.0,3209.0,309.0,1.0
1.0,3444.0,445.0,1.0
1.0,3338.0,290.0,1.0
1.0,2901.0,26.0,1.0
1.0,3065.0,142.0,1.0
1.0,2993.0,157.0,1.0
1.0,742.0,158.0,1.0
1.0,632.0,109.0,1.0
1.0,862.0,412.0,1.0
1.0,502.0,2.0,1.0
1.0,4602.0,697.0,1.0
1.0,3191.0,306.0,1.0
1.0,837.0,585.0,1.0
1.0,656.0,104.0,1.0
1.0,3507.0,219.0,1.0
1.0,2893.0,39.0,1.0
1.0,3283.0,292.0,1.0
1.0,3274.0,260.0,1.0
1.0,2892.0,6.0,1.0
1.0,3297.0,510.0,1.0
1.0,712.0,238.0,1.0
1.0,3353.0,96.0,1.0
1.0,3187.0,197.0,1.0
1.0,3010.0,258.0,1.0
1.0,3341.0,355.0,1.0
1.0,3536.0,407.0,1.0
1.0,2933.0,23.0,1.0
1.0,3296.0,476.0,1.0
1.0,3501.0,456.0,1.0
1.0,3242.0,323.0,1.0
1.0,2963.0,84.0,1.0
1.0,2917.0,30.0,1.0
1.0,2893.0,69.0,1.0
1.0,2863.0,24.0,1.0
1.0,4106.0,785.0,1.0
1.0,1261.0,122.0,1.0
1.0,3025.0,221.0,1.0
1.0,3104.0,243.0,1.0
1.0,3745.0,436.0,1.0
1.0,3000.0,331.0,1.0
1.0,3461.0,631.0,1.0
1.0,3143.0,367.0,1.0
1.0,682.0,193.0,1.0
1.0,3434.0,225.0,1.0
1.0,3465.0,711.0,1.0
1.0,3352.0,96.0,1.0
1.0,3614.0,684.0,1.0
1.0,2966.0,99.0,1.0
1.0,3351.0,96.0,1.0
1.0,663.0,31.0,1.0
1.0,763.0,238.0,1.0
1.0,3002.0,133.0,1.0
1.0,2878.0,13.0,1.0
1.0,898.0,359.0,1.0
1.0,3067.0,316.0,1.0
1.0,2988.0,133.0,1.0
1.0,3166.0,247.0,1.0
1.0,2931.0,52.0,1.0
1.0,637.0,255.0,1.0
1.0,2494.0,838.0,1.0
1.0,3614.0,452.0,1.0
1.0,3140.0,274.0,1.0
1.0,3014.0,131.0,1.0
1.0,2899.0,11.0,1.0
1.0,2872.0,25.0,1.0
1.0,3710.0,516.0,1.0
1.0,3623.0,889.0,1.0
1.0,572.0,2.0,1.0
1.0,3073.0,117.0,1.0
1.0,2536.0,172.0,1.0
1.0,669.0,109.0,1.0
1.0,722.0,328.0,1.0
1.0,2848.0,2.0,1.0
1.0,3510.0,512.0,1.0
1.0,3064.0,134.0,1.0
1.0,3417.0,333.0,1.0
1.0,3067.0,241.0,1.0
1.0,3352.0,99.0,1.0
1.0,731.0,52.0,1.0
1.0,3745.0,436.0,1.0
1.0,3137.0,278.0,1.0
1.0,2923.0,38.0,1.0
1.0,556.0,50.0,1.0
1.0,8568.0,29.0,1.0
1.0,5.0,2.0,1.0
1.0,543.0,0.0,1.0
1.0,3204.0,450.0,1.0
1.0,2997.0,130.0,1.0
1.0,3120.0,239.0,1.0
1.0,2849.0,2.0,1.0
1.0,650.0,140.0,1.0
1.0,2861.0,8.0,1.0
1.0,3030.0,207.0,1.0
1.0,498.0,0.0,1.0
1.0,2924.0,66.0,1.0
1.0,2898.0,8.0,1.0
1.0,3275.0,329.0,1.0
1.0,607.0,56.0,1.0
1.0,3376.0,367.0,1.0
1.0,3028.0,142.0,1.0
1.0,2884.0,19.0,1.0
1.0,3183.0,130.0,1.0
1.0,3027.0,249.0,1.0
1.0,1410.0,376.0,1.0
1.0,532.0,31.0,1.0
1.0,2860.0,10.0,1.0
1.0,3166.0,247.0,1.0
1.0,2885.0,28.0,1.0
1.0,3025.0,25.0,1.0
1.0,2879.0,31.0,1.0
1.0,3101.0,219.0,1.0
1.0,801.0,317.0,1.0
1.0,582.0,42.0,1.0
1.0,3486.0,221.0,1.0
1.0,3482.0,462.0,1.0
1.0,938.0,263.0,1.0
1.0,2902.0,7.0,1.0
1.0,2997.0,207.0,1.0
1.0,3100.0,195.0,1.0
1.0,663.0,116.0,1.0
1.0,3245.0,209.0,1.0
1.0,2907.0,59.0,1.0
1.0,2892.0,25.0,1.0
1.0,3035.0,99.0,1.0
1.0,2864.0,34.0,1.0
1.0,2994.0,219.0,1.0
1.0,1695.0,453.0,1.0
1.0,634.0,94.0,1.0
1.0,7.0,7.0,1.0
1.0,3334.0,334.0,1.0
1.0,1073.0,455.0,1.0
1.0,2926.0,94.0,1.0
1.0,5798.0,43.0,1.0
1.0,3351.0,96.0,1.0
1.0,203.0,309.0,1.0
1.0,1037.0,503.0,1.0
1.0,3047.0,347.0,1.0
1.0,3062.0,178.0,1.0
1.0,842.0,148.0,1.0
1.0,2876.0,27.0,1.0
1.0,3392.0,553.0,1.0
1.0,3171.0,313.0,1.0
1.0,3378.0,105.0,1.0
1.0,2892.0,29.0,1.0
1.0,3385.0,366.0,1.0
1.0,3351.0,96.0,1.0
1.0,2897.0,34.0,1.0
1.0,3214.0,342.0,1.0
1.0,2905.0,35.0,1.0
1.0,3082.0,68.0,1.0
1.0,3454.0,386.0,1.0
1.0,3128.0,293.0,1.0
1.0,2908.0,39.0,1.0
1.0,3182.0,497.0,1.0
1.0,2848.0,2.0,1.0
1.0,3175.0,365.0,1.0
1.0,1047.0,94.0,1.0
1.0,3444.0,445.0,1.0
1.0,3446.0,133.0,1.0
1.0,6121.0,247.0,1.0
1.0,3632.0,658.0,1.0
1.0,3767.0,842.0,1.0
1.0,2973.0,22.0,1.0
1.0,1543.0,607.0,1.0
1.0,886.0,270.0,1.0
1.0,46.0,36.0,1.0
1.0,3188.0,134.0,1.0
1.0,3156.0,311.0,1.0
1.0,866.0,213.0,1.0
1.0,2944.0,221.0,1.0
1.0,589.0,65.0,1.0
1.0,3405.0,529.0,1.0
1.0,2924.0,45.0,1.0
1.0,3096.0,453.0,1.0
1.0,1131.0,427.0,1.0
1.0,3649.0,261.0,1.0
1.0,544.0,0.0,1.0
1.0,872.0,278.0,1.0
1.0,2854.0,7.0,1.0
1.0,755.0,387.0,1.0
1.0,2852.0,6.0,1.0
1.0,3007.0,136.0,1.0
1.0,544.0,0.0,1.0
1.0,2848.0,2.0,1.0
1.0,1478.0,380.0,1.0
1.0,783.0,129.0,1.0
1.0,2852.0,5.0,1.0
1.0,3443.0,120.0,1.0
1.0,941.0,445.0,1.0
1.0,2896.0,40.0,1.0
1.0,4178.0,1029.0,1.0
1.0,581.0,180.0,1.0
1.0,6449.0,338.0,1.0
1.0,672.0,79.0,1.0
1.0,3111.0,108.0,1.0
1.0,6095.0,430.0,1.0
1.0,3270.0,476.0,1.0
1.0,779.0,240.0,1.0
1.0,172.0,38.0,1.0
1.0,3076.0,65.0,1.0
1.0,1532.0,460.0,1.0
1.0,2849.0,2.0,1.0
1.0,1172.0,220.0,1.0
1.0,914.0,290.0,1.0
1.0,2914.0,28.0,1.0
1.0,1456.0,644.0,1.0
1.0,3104.0,270.0,1.0
1.0,3090.0,83.0,1.0
1.0,2914.0,94.0,1.0
1.0,1033.0,123.0,1.0
1.0,656.0,159.0,1.0
1.0,2848.0,2.0,1.0
1.0,648.0,81.0,1.0
1.0,1109.0,992.0,1.0
1.0,6032.0,364.0,1.0
1.0,3065.0,270.0,1.0
1.0,3197.0,378.0,1.0
1.0,2880.0,24.0,1.0
1.0,645.0,541.0,1.0
1.0,573.0,51.0,1.0
1.0,3024.0,76.0,1.0
1.0,3036.0,56.0,1.0
1.0,653.0,33.0,1.0
1.0,3463.0,282.0,1.0
1.0,2967.0,112.0,1.0
1.0,1387.0,585.0,1.0
1.0,2857.0,13.0,1.0
1.0,3036.0,256.0,1.0
1.0,2980.0,205.0,1.0
1.0,659.0,146.0,1.0
1.0,2935.0,122.0,1.0
1.0,2921.0,47.0,1.0
1.0,948.0,263.0,1.0
1.0,828.0,545.0,1.0
1.0,2944.0,126.0,1.0
1.0,2960.0,98.0,1.0
1.0,3249.0,151.0,1.0
1.0,0.0,0.0,1.0
1.0,547.0,0.0,1.0
1.0,3417.0,506.0,1.0
1.0,2883.0,7.0,1.0
1.0,2964.0,81.0,1.0
1.0,2892.0,79.0,1.0
1.0,911.0,442.0,1.0
1.0,2993.0,221.0,1.0
1.0,3566.0,205.0,1.0
1.0,3188.0,198.0,1.0
1.0,555.0,13.0,1.0
1.0,773.0,246.0,1.0
1.0,2847.0,2.0,1.0
1.0,563.0,37.0,1.0
1.0,3023.0,249.0,1.0
1.0,3149.0,263.0,1.0
1.0,795.0,288.0,1.0
1.0,2916.0,91.0,1.0
1.0,3075.0,186.0,1.0
1.0,3203.0,132.0,1.0
1.0,652.0,260.0,1.0
1.0,795.0,27.0,1.0
1.0,57.0,44.0,1.0
1.0,3665.0,300.0,1.0
1.0,606.0,59.0,1.0
1.0,594.0,23.0,1.0
1.0,2878.0,16.0,1.0
1.0,2895.0,60.0,1.0
1.0,3170.0,375.0,1.0
1.0,604.0,140.0,1.0
1.0,3974.0,471.0,1.0
1.0,3098.0,262.0,1.0
1.0,633.0,547.0,1.0
1.0,14236.0,18.0,1.0
1.0,2851.0,2.0,1.0
1.0,2925.0,39.0,1.0
1.0,123.0,6.0,1.0
1.0,2862.0,19.0,1.0
1.0,2985.0,200.0,1.0
1.0,3752.0,378.0,1.0
1.0,3243.0,176.0,1.0
1.0,2907.0,41.0,1.0
1.0,2905.0,93.0,1.0
1.0,52.0,10.0,1.0
1.0,3094.0,289.0,1.0
1.0,3019.0,171.0,1.0
1.0,603.0,22.0,1.0
1.0,795.0,27.0,1.0
1.0,3352.0,96.0,1.0
1.0,2925.0,92.0,1.0
1.0,2872.0,25.0,1.0
1.0,3521.0,258.0,1.0
1.0,650.0,150.0,1.0
1.0,106.0,0.0,1.0
1.0,570.0,19.0,1.0
1.0,593.0,70.0,1.0
1.0,3007.0,130.0,1.0
1.0,636.0,151.0,1.0
1.0,795.0,27.0,1.0
1.0,3335.0,224.0,1.0
1.0,3469.0,538.0,1.0
1.0,2848.0,2.0,1.0
1.0,3902.0,488.0,1.0
1.0,3125.0,199.0,1.0
1.0,140.0,44.0,1.0
1.0,2887.0,20.0,1.0
1.0,2936.0,117.0,1.0
1.0,3414.0,118.0,1.0
1.0,3817.0,358.0,1.0
1.0,795.0,27.0,1.0
1.0,2915.0,22.0,1.0
1.0,2947.0,117.0,1.0
1.0,2864.0,36.0,1.0
1.0,3242.0,366.0,1.0
1.0,3432.0,145.0,1.0
1.0,3270.0,494.0,1.0
1.0,628.0,128.0,1.0
1.0,3007.0,303.0,1.0
1.0,2947.0,142.0,1.0
1.0,2910.0,62.0,1.0
1.0,2904.0,9.0,1.0
1.0,1061.0,100.0,1.0
1.0,795.0,27.0,1.0
1.0,3131.0,194.0,1.0
1.0,2943.0,55.0,1.0
1.0,2869.0,11.0,1.0
1.0,3320.0,492.0,1.0
1.0,3250.0,240.0,1.0
1.0,616.0,191.0,1.0
1.0,5981.0,258.0,1.0
1.0,3781.0,260.0,1.0
1.0,2865.0,3.0,1.0
1.0,795.0,27.0,1.0
1.0,3032.0,195.0,1.0
1.0,566.0,70.0,1.0
1.0,2856.0,2.0,1.0
1.0,5706.0,18.0,1.0
1.0,826.0,508.0,1.0
1.0,992.0,427.0,1.0
1.0,2920.0,51.0,1.0
1.0,3260.0,786.0,1.0
1.0,795.0,27.0,1.0
1.0,2853.0,6.0,1.0
1.0,6118.0,355.0,1.0
1.0,6436.0,385.0,1.0
1.0,3147.0,232.0,1.0
1.0,3086.0,297.0,1.0
1.0,125.0,116.0,1.0
1.0,3170.0,335.0,1.0
1.0,795.0,27.0,1.0
1.0,1051.0,95.0,1.0
1.0,2869.0,12.0,1.0
1.0,1093.0,124.0,1.0
1.0,529.0,29.0,1.0
1.0,3726.0,451.0,1.0
1.0,2866.0,36.0,1.0
1.0,3143.0,84.0,1.0
1.0,3046.0,309.0,1.0
1.0,1337.0,356.0,1.0
1.0,1007.0,97.0,1.0
1.0,795.0,27.0,1.0
1.0,2991.0,172.0,1.0
1.0,517.0,19.0,1.0
1.0,1049.0,424.0,1.0
1.0,35.0,30.0,1.0
1.0,2947.0,206.0,1.0
1.0,3441.0,227.0,1.0
1.0,667.0,591.0,1.0
1.0,3380.0,109.0,1.0
1.0,617.0,76.0,1.0
1.0,3314.0,485.0,1.0
1.0,2.0,3668.0,0.0
1.0,250.0,4078.0,0.0
1.0,10.0,3692.0,0.0
1.0,52.0,7423.0,0.0
1.0,255.0,3882.0,0.0
1.0,82.0,3808.0,0.0
1.0,117.0,3762.0,0.0
1.0,151.0,3876.0,0.0
1.0,2.0,7327.0,0.0
1.0,31.0,405.0,0.0
1.0,605.0,4375.0,0.0
1.0,1.0,3665.0,0.0
1.0,426.0,3872.0,0.0
1.0,146.0,3968.0,0.0
1.0,357.0,680.0,0.0
1.0,871.0,4672.0,0.0
1.0,3.0,3665.0,0.0
1.0,86.0,3821.0,0.0
1.0,161.0,4100.0,0.0
1.0,195.0,3747.0,0.0
1.0,182.0,3942.0,0.0
1.0,74.0,3784.0,0.0
1.0,237.0,4045.0,0.0
1.0,9.0,31.0,0.0
1.0,124.0,3853.0,0.0
1.0,104.0,811.0,0.0
1.0,14.0,3780.0,0.0
1.0,33.0,3711.0,0.0
1.0,44.0,3813.0,0.0
1.0,41.0,3693.0,0.0
1.0,236.0,4110.0,0.0
1.0,122.0,562.0,0.0
1.0,1.0,3664.0,0.0
1.0,13.0,3687.0,0.0
1.0,351.0,4044.0,0.0
1.0,7.0,3730.0,0.0
1.0,651.0,1218.0,0.0
1.0,329.0,4256.0,0.0
1.0,155.0,3692.0,0.0
1.0,53.0,3727.0,0.0
1.0,530.0,4062.0,0.0
1.0,539.0,4017.0,0.0
1.0,155.0,3860.0,0.0
1.0,236.0,3954.0,0.0
1.0,882.0,4038.0,0.0
1.0,422.0,247.0,0.0
1.0,232.0,3870.0,0.0
1.0,122.0,3849.0,0.0
1.0,2.0,380.0,0.0
1.0,292.0,712.0,0.0
1.0,54.0,3680.0,0.0
1.0,101.0,3972.0,0.0
1.0,34.0,3703.0,0.0
1.0,136.0,3951.0,0.0
1.0,294.0,654.0,0.0
1.0,242.0,305.0,0.0
1.0,15.0,3785.0,0.0
1.0,237.0,305.0,0.0
1.0,267.0,339.0,0.0
1.0,243.0,316.0,0.0
1.0,255.0,320.0,0.0
1.0,390.0,3964.0,0.0
1.0,216.0,4219.0,0.0
1.0,31.0,3919.0,0.0
1.0,2.0,391.0,0.0
1.0,103.0,3797.0,0.0
1.0,252.0,895.0,0.0
1.0,18.0,3907.0,0.0
1.0,336.0,507.0,0.0
1.0,138.0,3914.0,0.0
1.0,8.0,3673.0,0.0
1.0,183.0,4072.0,0.0
1.0,169.0,3920.0,0.0
1.0,37.0,3712.0,0.0
1.0,99.0,3805.0,0.0
1.0,99.0,3817.0,0.0
1.0,137.0,3819.0,0.0
1.0,75.0,3761.0,0.0
1.0,158.0,3840.0,0.0
1.0,90.0,733.0,0.0
1.0,19.0,627.0,0.0
1.0,83.0,3862.0,0.0
1.0,78.0,3788.0,0.0
1.0,58.0,427.0,0.0
1.0,63.0,3791.0,0.0
1.0,12.0,3689.0,0.0
1.0,17.0,3738.0,0.0
1.0,30.0,3727.0,0.0
1.0,2.0,3695.0,0.0
1.0,101.0,4027.0,0.0
1.0,199.0,679.0,0.0
1.0,14.0,3706.0,0.0
1.0,12.0,3677.0,0.0
1.0,71.0,3743.0,0.0
1.0,31.0,3710.0,0.0
1.0,407.0,4038.0,0.0
1.0,55.0,3727.0,0.0
1.0,112.0,3906.0,0.0
1.0,30.0,3765.0,0.0
1.0,205.0,3764.0,0.0
1.0,10.0,3687.0,0.0
1.0,554.0,4284.0,0.0
1.0,363.0,826.0,0.0
1.0,139.0,3834.0,0.0
1.0,325.0,4165.0,0.0
1.0,321.0,4007.0,0.0
1.0,235.0,4011.0,0.0
1.0,138.0,3833.0,0.0
1.0,99.0,3878.0,0.0
1.0,28.0,3753.0,0.0
1.0,19.0,3696.0,0.0
1.0,49.0,3707.0,0.0
1.0,474.0,4249.0,0.0
1.0,1.0,3664.0,0.0
1.0,399.0,4211.0,0.0
1.0,280.0,4131.0,0.0
1.0,1.0,3665.0,0.0
1.0,85.0,487.0,0.0
1.0,4.0,3666.0,0.0
1.0,5.0,388.0,0.0
1.0,113.0,3707.0,0.0
1.0,247.0,7753.0,0.0
1.0,162.0,3839.0,0.0
1.0,96.0,462.0,0.0
1.0,115.0,3931.0,0.0
1.0,121.0,7415.0,0.0
1.0,394.0,4057.0,0.0
1.0,112.0,3746.0,0.0
1.0,177.0,3867.0,0.0
1.0,117.0,3806.0,0.0
1.0,203.0,3759.0,0.0
1.0,27.0,3732.0,0.0
1.0,314.0,4078.0,0.0
1.0,199.0,3764.0,0.0
1.0,9.0,3681.0,0.0
1.0,133.0,3961.0,0.0
1.0,31.0,3698.0,0.0
1.0,62.0,3712.0,0.0
1.0,1.0,3663.0,0.0
1.0,69.0,3748.0,0.0
1.0,46.0,3721.0,0.0
1.0,69.0,425.0,0.0
1.0,13.0,3692.0,0.0
1.0,113.0,3785.0,0.0
1.0,1.0,3664.0,0.0
1.0,9.0,3683.0,0.0
1.0,21.0,3723.0,0.0
1.0,24.0,3720.0,0.0
1.0,248.0,3968.0,0.0
1.0,66.0,203.0,0.0
1.0,106.0,3929.0,0.0
1.0,216.0,202.0,0.0
1.0,289.0,4148.0,0.0
1.0,14.0,3780.0,0.0
1.0,348.0,637.0,0.0
1.0,73.0,466.0,0.0
1.0,455.0,580.0,0.0
1.0,358.0,416.0,0.0
1.0,1.0,3670.0,0.0
1.0,261.0,4161.0,0.0
1.0,174.0,3978.0,0.0
1.0,18.0,3904.0,0.0
1.0,85.0,3877.0,0.0
1.0,403.0,3834.0,0.0
1.0,17.0,3691.0,0.0
1.0,1106.0,5040.0,0.0
1.0,224.0,3918.0,0.0
1.0,8.0,3693.0,0.0
1.0,559.0,4441.0,0.0
1.0,624.0,4629.0,0.0
1.0,113.0,4012.0,0.0
1.0,734.0,4655.0,0.0
